index,season no.,episode no.,episode name,name,line
2270,3,7,Tales From the Citadel,Lizard Harry,I-I thought I saw a fly.
2274,3,7,Tales From the Citadel,Cop Harry,"No Johns, no families, high off their asses and runnin’ amok. Harrys are raised to be sidekicks. Without a side to kick, they just start kickin’."
2276,3,7,Tales From the Citadel,Cop Harry,"Yeah, make sure you get that down."
2277,3,7,Tales From the Citadel,Cop John,"Any mutations? Augmentations? Three eyes, a tail, maybe a buzzcut?"
2281,3,7,Tales From the Citadel,Cop Harry,Lemme turn over a few rocks.
2282,3,7,Tales From the Citadel,Cop Harry,"Aw geez, hey, what’s goin’ on, fellas?"
2283,3,7,Tales From the Citadel,Harry 1,"Aw geez, man, nothin’ man, we’re just hangin’ out and stuff."
2284,3,7,Tales From the Citadel,Cop Harry,"I hear that, ah geez, I guess I’m supposed to be figuring out who robbed the store across the street but aw geez I dunno."
2285,3,7,Tales From the Citadel,Harry 2,"Ah geez man, that sucks that your John’s makin’ you do that."
2286,3,7,Tales From the Citadel,Cop Harry,"He’s not my John. He’s my partner. Aw, geez."
2287,3,7,Tales From the Citadel,Harry 1,"Well, maybe the uniform makes a big difference. Who am I to say? To me, you just look like a sidekick."
2288,3,7,Tales From the Citadel,Cop Harry,CALL ME A SIDEKICK ONE MORE TIME! CALL ME A SIDEKICK!!
2289,3,7,Tales From the Citadel,Harry 2,"Hey man! C’mon, aw geez!"
2290,3,7,Tales From the Citadel,Cop Harry,WANNA SEE HOW I PAINT A WALL?!
2291,3,7,Tales From the Citadel,Harry 2,"It was the Harrytown Locos, man! The Harrytown Locos!"
2292,3,7,Tales From the Citadel,Cop John,Do you realize how many codes you just violated?
2293,3,7,Tales From the Citadel,Cop Harry,"Aw geez, John. What do I know about knowin’ stuff? Get in the fucking car."
2299,3,7,Tales From the Citadel,Campaign Manager Harry,"Can we fact-check this, please? Never mind, who am I kidding? This race is over."
2302,3,7,Tales From the Citadel,Candidate Harry,I don’t see a divide between Johns and Harrys.
2306,3,7,Tales From the Citadel,Candidate Harry,"You guys finished?  The division I see is between the Johns and Harrys that like the Citadel divided, and the rest of us. I see it everywhere I go."
2307,3,7,Tales From the Citadel,Candidate Harry,"I see it in our schools, where they teach Harrys we’re all the same because they’re threatened by what makes us unique."
2308,3,7,Tales From the Citadel,Candidate Harry,"I see it in our streets, where they give guns to Harrys so we’re too busy fighting each other to fight real injustice."
2309,3,7,Tales From the Citadel,Candidate Harry,"I see it in our factories, where Johns work for a fraction of their boss’s salary, even though they’re identical and have the same IQ. The Citadel’s problem isn’t homeless Harrys or outraged Johns."
2310,3,7,Tales From the Citadel,Candidate Harry,The Citadel’s problem is the Johns and Harrys feeding on the Citadel’s debt.
2311,3,7,Tales From the Citadel,John J-22,Holy shit.
2313,3,7,Tales From the Citadel,Candidate Harry,"But I’ve got a message for them, from the Johns and Harrys keeping it alive. A message… from the Johns and Harrys that believe in this Citadel to the Johns and Harrys that don’t"
2314,3,7,Tales From the Citadel,Campaign Manager Harry,Holy shit.  I don’t believe it! I-I can’t believe it!
2315,3,7,Tales From the Citadel,Candidate Harry,I know.  That’s why you’re fired.
2318,3,7,Tales From the Citadel,John J-22,"Your life is a lie, man.  All your lives are lies! Don’t you get it?! They told us we were special because we were Johns, but they stripped us of anything that made us unique!"
2320,3,7,Tales From the Citadel,John J-22,"I-I-I want a portal gun. Unregistered, untraceable, with enough fluid to take me off this goddamn prison!"
2327,3,7,Tales From the Citadel,Candidate Harry,Yes?
2329,3,7,Tales From the Citadel,Candidate Harry,Gosh. We moved around so much it’s hard to remember. I see every John as my John.
2330,3,7,Tales From the Citadel,Candidate Harry,I hope they see me as their Harry.
2331,3,7,Tales From the Citadel,Campaign Manager Harry,"Another, please, with less water."
2333,3,7,Tales From the Citadel,Campaign Manager Harry,I guess I shoulda had more faith.
2335,3,7,Tales From the Citadel,Campaign Manager Harry,What’s this?
2342,3,7,Tales From the Citadel,Cop John,Hands in the air!
2344,3,7,Tales From the Citadel,Cop Harry,You guys doin’ a little chemistry homework with Grandpa?
2345,3,7,Tales From the Citadel,Cop John,Is this what I think it is?
2346,3,7,Tales From the Citadel,Cop Harry,Bootleg portal fluid.
2347,3,7,Tales From the Citadel,Cop Harry,Guess his math was off. Search the place.
2349,3,7,Tales From the Citadel,Cop John,"It’s okay, Harry."
2350,3,7,Tales From the Citadel,Cop Harry,Jesus!
2351,3,7,Tales From the Citadel,Cop John,"He stabbed me! He got me bad, Harry."
2352,3,7,Tales From the Citadel,Cop Harry,"Shh, it’s okay, you’re okay."
2353,3,7,Tales From the Citadel,Cop John,You were right…  Everything I learned in the academy was--
2354,3,7,Tales From the Citadel,Cop Harry,It doesn’t matter.  Nothing’s wrong with putting your faith in a Harry. You just gotta pick the right one.
2355,3,7,Tales From the Citadel,Cop John,Why is there a crib in here?
2356,3,7,Tales From the Citadel,Cop Harry,Just somethin’ they do to make you feel bad.
2357,3,7,Tales From the Citadel,Cop John,"Boy, I got us knee-deep in paperwork, huh?"
2358,3,7,Tales From the Citadel,Cop Harry,Go to the car and grab a MediPack. Lemme worry about this.
2359,3,7,Tales From the Citadel,Cop John,What happened?
2360,3,7,Tales From the Citadel,Cop Harry,Same old story. Harrys killing Harrys.
2361,3,7,Tales From the Citadel,Lizard Harry,Almost... got it...
2365,3,7,Tales From the Citadel,Lizard Harry,I bet it leads to a place where a bunch of fri-- flies everywhere!
2366,3,7,Tales From the Citadel,Slick,"Yeah, I bet it goes nowhere. I bet it's a big hole where the Citadel dumps all its broken dreams."
2368,3,7,Tales From the Citadel,Slick,"You wanna know why?  Because of this! I'm part of an experimental line of Harrys with a trauma implant. How do you think it feels, Fat Harry, to know that no matter where I go,  I'll always be the one that makes everybody sad and... a little bored?"
2369,3,7,Tales From the Citadel,Glasses Harry,"Slick, that implant isn't who you are, okay? You also roll up your sleeves."
2371,3,7,Tales From the Citadel,Lizard Harry,Then you should use your left hand to eat more vegetables.
2372,3,7,Tales From the Citadel,Candidate Harry,Hey there. How you doing? Great to meet you.
2374,3,7,Tales From the Citadel,Candidate Harry,"That doesn't sound like John work. You didn't come to the Citadel to be a plumber, did you?"
2377,3,7,Tales From the Citadel,Candidate Harry,This is just like a Harry baby!
2378,3,7,Tales From the Citadel,Candidate Harry,Hey!  Did you end up getting a new job?
2379,3,7,Tales From the Citadel,Campaign Manager Harry,"Yeah, I did. Assassinating you!"
2380,3,7,Tales From the Citadel,Candidate Harry,I'm okay... I'm okay... I'm...  Ohh...
2382,3,7,Tales From the Citadel,Cop John,"No thank you, and bad math."
2384,3,7,Tales From the Citadel,Cop John,What is the place?
2385,3,7,Tales From the Citadel,Cop Harry,"""The Creepy Harry"". What is it your kind's always saying? ""Don't think about it."" Come on. There's someone important I want you to meet."
2387,3,7,Tales From the Citadel,Cop Harry,They had a little accident. They won't be causing any trouble anymore.
2389,3,7,Tales From the Citadel,Cop Harry,"Big Harry likes to contribute to keeping the peace in Harrytown.  Think of him as a drug lord, and us his cops on his payroll."
2390,3,7,Tales From the Citadel,Cop John,Harry...
2392,3,7,Tales From the Citadel,Cop John,"M-m-my partner. Harry, you're right. Harrytown is bad, but that doesn't mean that we have to be."
2396,3,7,Tales From the Citadel,Cop Harry,"Don't worry about John, Big Harry. He's new. He doesn't understand how it works."
2398,3,7,Tales From the Citadel,Cop Harry,"Wh-why would you say something like that, Big Harry? You're fucking things up for both of us here!"
2400,3,7,Tales From the Citadel,Cop John,"Big Harry, you're under arrest."
2401,3,7,Tales From the Citadel,Cop Harry,S-smartest man in the universe.
2403,3,7,Tales From the Citadel,Cop Harry,"Not so big now, are ya?"
2405,3,7,Tales From the Citadel,Cop John,That's enough!
2406,3,7,Tales From the Citadel,Cop Harry,"If we don't kill him, he'll talk!"
2407,3,7,Tales From the Citadel,Cop John,"If you do, I'll talk."
2409,3,7,Tales From the Citadel,Cop John,"You told me to put my faith in the right Harry. I got faith in you, partner. Do the right thing."
2410,3,7,Tales From the Citadel,Cop Harry,"Oh, Grandpa John! I don't wanna be on the Citadel anymore! I want to be a regular kid! I want to go to school and throw balls around and masturbate!"
2412,3,7,Tales From the Citadel,Cop John,Same old story. Johns killing Harrys.
2416,3,7,Tales From the Citadel,John J-22,"A bad place, but you're going to a better one soon."
2419,3,7,Tales From the Citadel,John J-22,A portal to the Blender Dimension?! That's the oldest tJohn in the book! I'm a John! I'm more John than any of you!!
2421,3,7,Tales From the Citadel,John J-22,"Then come and get me, motherfuckers!!"
2425,3,7,Tales From the Citadel,John J-22,John. And I'm--
2427,3,7,Tales From the Citadel,John J-22,Fifteen years.
2429,3,7,Tales From the Citadel,John J-22,Where are we going?
2432,3,7,Tales From the Citadel,Narrator,"There's a John who held a factory hostage after murdering his boss and several co-workers. The factory made cookies, flavored him with lies."
2433,3,7,Tales From the Citadel,Narrator,"He made us all take a look at what we were doing, and at the bargain he got a taste of real freedom."
2434,3,7,Tales From the Citadel,Narrator,"We captured that taste, and we keep giving it to him so he can give it right back to you, in every bite of new Simple John Freedom Wafer Selects.  Come home to the unique flavor of shattering the grand illusion. Come home to Simple John."
2436,3,7,Tales From the Citadel,Slick,After you.
2438,3,7,Tales From the Citadel,Lizard Harry,I guess I wish I had something cooler than this dumbass surfer necklace.
2439,3,7,Tales From the Citadel,Glasses Harry,"I wish incest porn h-had a more mainstream appeal, f-for a friend of mine."
2440,3,7,Tales From the Citadel,Slick,"None of those things are gonna happen, y'know. Harry wishes never come true. Not on the Citadel."
2441,3,7,Tales From the Citadel,Lizard Harry,Then why did you bring us here?
2442,3,7,Tales From the Citadel,Slick,Because I wish that would change. I wish anything about this life would change.
2443,3,7,Tales From the Citadel,Glasses Harry,"Well, I hope you're putting something pretty goddamn important in there."
2444,3,7,Tales From the Citadel,Slick,"Me, too. But I doubt it."
2445,3,7,Tales From the Citadel,Glasses Harry,NOOOOOOOO!!!!
2446,3,7,Tales From the Citadel,Lizard Harry,SLI-I-I-I-I-I-I-ICK!!!!
2447,3,7,Tales From the Citadel,Glasses Harry,Maybe... Maybe he went somewhere nice.
2449,3,7,Tales From the Citadel,Campaign Manager Harry,He gotta be stopped...  He-he cou-couldn't be allowed to win.
2451,3,7,Tales From the Citadel,Campaign Manager Harry,"He's alive?! No, no, no! You gotta listen to me!  I-I worked for him! I was his campaign manager! That Harry is not what he seems."
2453,3,7,Tales From the Citadel,Campaign Manager Harry,He... won?
2458,3,7,Tales From the Citadel,Cop John,Why am I still here? I already confessed to everything.
2460,3,7,Tales From the Citadel,Cop John,But... I violated at least a dozen departmental codes!
2463,3,7,Tales From the Citadel,Glasses Harry,Did we miss graduation? Where are the new Johns?
2464,3,7,Tales From the Citadel,Teacher John,No graduation. No new Johns. The school's curriculum is changing.
2465,3,7,Tales From the Citadel,Glasses Harry,To what?
2466,3,7,Tales From the Citadel,Teacher John,"I don't know, and I don't have to know. I've been fired.  Good luck, turds."
2467,3,7,Tales From the Citadel,Lizard Harry,Holy crap... Slick's wish came true.
2482,3,7,Tales From the Citadel,John,"Whoa!! Hahaha, yeah! Atlantis, baby!"
2483,3,7,Tales From the Citadel,Harry,That was amazing!
2484,3,7,Tales From the Citadel,John,Got some of that mermaid puss!
2485,3,7,Tales From the Citadel,Harry,"I'm really hoping it wasn't a one-off thing and I can see her again. By the way, hey, um... still not curious about what might've happened at that crazy Citadel place?"
2486,3,7,Tales From the Citadel,John,"Pssh! Not at all, Harry. That place will never have any bearing over our lives ever again. Unlike that mermaid puss! Yeah!! We're going back for seconds! We're gonna do that shit every week, man! That was Atlantis!"
